"","County","Date","confirmed_cases_per_day","year","month","week"
"151747","Hill",2021-10-24,2,"2021","10","43"
"151748","Hockley",2021-10-24,4,"2021","10","43"
"151749","Hood",2021-10-24,2,"2021","10","43"
"151750","Hopkins",2021-10-24,5,"2021","10","43"
"151751","Houston",2021-10-24,0,"2021","10","43"
"151752","Howard",2021-10-24,3,"2021","10","43"
"151753","Hudspeth",2021-10-24,1,"2021","10","43"
"151754","Hunt",2021-10-24,11,"2021","10","43"
"151755","Hutchinson",2021-10-24,15,"2021","10","43"
"151756","Irion",2021-10-24,0,"2021","10","43"
"151757","Jack",2021-10-24,2,"2021","10","43"
"151758","Jackson",2021-10-24,0,"2021","10","43"
"151759","Jasper",2021-10-24,4,"2021","10","43"
"151760","Jeff Davis",2021-10-24,0,"2021","10","43"
"151761","Jefferson",2021-10-24,5,"2021","10","43"
"151762","Jim Hogg",2021-10-24,0,"2021","10","43"
"151763","Jim Wells",2021-10-24,4,"2021","10","43"
"151764","Johnson",2021-10-24,20,"2021","10","43"
"151765","Jones",2021-10-24,1,"2021","10","43"
"151766","Karnes",2021-10-24,1,"2021","10","43"
"151767","Kaufman",2021-10-24,11,"2021","10","43"
"151768","Kendall",2021-10-24,3,"2021","10","43"
"151769","Kenedy",2021-10-24,0,"2021","10","43"
"151770","Kent",2021-10-24,0,"2021","10","43"
"151771","Kerr",2021-10-24,0,"2021","10","43"
"151772","Kimble",2021-10-24,0,"2021","10","43"
"151773","King",2021-10-24,0,"2021","10","43"
"151774","Kinney",2021-10-24,0,"2021","10","43"
"151775","Kleberg",2021-10-24,1,"2021","10","43"
"151776","Knox",2021-10-24,0,"2021","10","43"
"151777","La Salle",2021-10-24,2,"2021","10","43"
"151778","Lamar",2021-10-24,2,"2021","10","43"
"151779","Lamb",2021-10-24,8,"2021","10","43"
"151780","Lampasas",2021-10-24,3,"2021","10","43"
"151781","Lavaca",2021-10-24,2,"2021","10","43"
"151782","Lee",2021-10-24,3,"2021","10","43"
"151783","Leon",2021-10-24,1,"2021","10","43"
"151784","Liberty",2021-10-24,11,"2021","10","43"
"151785","Limestone",2021-10-24,0,"2021","10","43"
"151786","Lipscomb",2021-10-24,1,"2021","10","43"
"151787","Live Oak",2021-10-24,0,"2021","10","43"
"151788","Llano",2021-10-24,5,"2021","10","43"
"151789","Loving",2021-10-24,0,"2021","10","43"
"151790","Lubbock",2021-10-24,24,"2021","10","43"
"151791","Lynn",2021-10-24,0,"2021","10","43"
"151792","Madison",2021-10-24,1,"2021","10","43"
"151793","Marion",2021-10-24,2,"2021","10","43"
"151794","Martin",2021-10-24,0,"2021","10","43"
"151795","Mason",2021-10-24,0,"2021","10","43"
"151796","Matagorda",2021-10-24,1,"2021","10","43"
"151797","Maverick",2021-10-24,7,"2021","10","43"
"151798","McCulloch",2021-10-24,0,"2021","10","43"
"151799","McLennan",2021-10-24,15,"2021","10","43"
"151800","McMullen",2021-10-24,0,"2021","10","43"
"151801","Medina",2021-10-24,4,"2021","10","43"
"151802","Menard",2021-10-24,0,"2021","10","43"
"151803","Midland",2021-10-24,2,"2021","10","43"
"151804","Milam",2021-10-24,4,"2021","10","43"
"151805","Mills",2021-10-24,0,"2021","10","43"
"151806","Mitchell",2021-10-24,2,"2021","10","43"
"151807","Montague",2021-10-24,0,"2021","10","43"
"151808","Montgomery",2021-10-24,54,"2021","10","43"
"151809","Moore",2021-10-24,5,"2021","10","43"
"151810","Morris",2021-10-24,0,"2021","10","43"
"151811","Motley",2021-10-24,0,"2021","10","43"
"151812","Nacogdoches",2021-10-24,4,"2021","10","43"
"151813","Navarro",2021-10-24,8,"2021","10","43"
"151814","Newton",2021-10-24,0,"2021","10","43"
"151815","Nolan",2021-10-24,0,"2021","10","43"
"151816","Nueces",2021-10-24,17,"2021","10","43"
"151817","Ochiltree",2021-10-24,3,"2021","10","43"
"151818","Oldham",2021-10-24,3,"2021","10","43"
"151819","Orange",2021-10-24,0,"2021","10","43"
"151820","Palo Pinto",2021-10-24,6,"2021","10","43"
"151821","Panola",2021-10-24,0,"2021","10","43"
"151822","Parker",2021-10-24,11,"2021","10","43"
"151823","Parmer",2021-10-24,3,"2021","10","43"
"151824","Pecos",2021-10-24,0,"2021","10","43"
"151825","Polk",2021-10-24,1,"2021","10","43"
"151826","Potter",2021-10-24,1,"2021","10","43"
"151827","Presidio",2021-10-24,0,"2021","10","43"
"151828","Rains",2021-10-24,1,"2021","10","43"
"151829","Randall",2021-10-24,1,"2021","10","43"
"151830","Reagan",2021-10-24,0,"2021","10","43"
"151831","Real",2021-10-24,6,"2021","10","43"
"151832","Red River",2021-10-24,0,"2021","10","43"
"151833","Reeves",2021-10-24,1,"2021","10","43"
"151834","Refugio",2021-10-24,0,"2021","10","43"
"151835","Roberts",2021-10-24,0,"2021","10","43"
"151836","Robertson",2021-10-24,1,"2021","10","43"
"151837","Rockwall",2021-10-24,9,"2021","10","43"
"151838","Runnels",2021-10-24,0,"2021","10","43"
"151839","Rusk",2021-10-24,0,"2021","10","43"
"151840","Sabine",2021-10-24,0,"2021","10","43"
"151841","San Augustine",2021-10-24,0,"2021","10","43"
"151842","San Jacinto",2021-10-24,2,"2021","10","43"
"151843","San Patricio",2021-10-24,3,"2021","10","43"
"151844","San Saba",2021-10-24,0,"2021","10","43"
"151845","Schleicher",2021-10-24,0,"2021","10","43"
"151846","Scurry",2021-10-24,1,"2021","10","43"
"151847","Shackelford",2021-10-24,0,"2021","10","43"
"151848","Shelby",2021-10-24,0,"2021","10","43"
"151849","Sherman",2021-10-24,0,"2021","10","43"
"151850","Smith",2021-10-24,11,"2021","10","43"
"151851","Somervell",2021-10-24,1,"2021","10","43"
"151852","Starr",2021-10-24,2,"2021","10","43"
"151853","Stephens",2021-10-24,1,"2021","10","43"
"151854","Sterling",2021-10-24,0,"2021","10","43"
"151855","Stonewall",2021-10-24,0,"2021","10","43"
"151856","Sutton",2021-10-24,0,"2021","10","43"
"151857","Swisher",2021-10-24,3,"2021","10","43"
"151858","Tarrant",2021-10-24,292,"2021","10","43"
"151859","Taylor",2021-10-24,7,"2021","10","43"
"151860","Terrell",2021-10-24,0,"2021","10","43"
"151861","Terry",2021-10-24,0,"2021","10","43"
"151862","Throckmorton",2021-10-24,0,"2021","10","43"
"151863","Titus",2021-10-24,0,"2021","10","43"
"151864","Tom Green",2021-10-24,6,"2021","10","43"
"151865","Travis",2021-10-24,77,"2021","10","43"
"151866","Trinity",2021-10-24,4,"2021","10","43"
"151867","Tyler",2021-10-24,1,"2021","10","43"
"151868","Upshur",2021-10-24,0,"2021","10","43"
"151869","Upton",2021-10-24,0,"2021","10","43"
"151870","Uvalde",2021-10-24,5,"2021","10","43"
"151871","Val Verde",2021-10-24,1,"2021","10","43"
"151872","Van Zandt",2021-10-24,2,"2021","10","43"
"151873","Victoria",2021-10-24,4,"2021","10","43"
"151874","Walker",2021-10-24,9,"2021","10","43"
"151875","Waller",2021-10-24,3,"2021","10","43"
"151876","Ward",2021-10-24,0,"2021","10","43"
"151877","Washington",2021-10-24,5,"2021","10","43"
"151878","Webb",2021-10-24,14,"2021","10","43"
"151879","Wharton",2021-10-24,3,"2021","10","43"
"151880","Wheeler",2021-10-24,0,"2021","10","43"
"151881","Wichita",2021-10-24,8,"2021","10","43"
"151882","Wilbarger",2021-10-24,1,"2021","10","43"
"151883","Willacy",2021-10-24,5,"2021","10","43"
"151884","Williamson",2021-10-24,48,"2021","10","43"
"151885","Wilson",2021-10-24,1,"2021","10","43"
"151886","Winkler",2021-10-24,1,"2021","10","43"
"151887","Wise",2021-10-24,8,"2021","10","43"
"151888","Wood",2021-10-24,3,"2021","10","43"
"151889","Yoakum",2021-10-24,0,"2021","10","43"
"151890","Young",2021-10-24,0,"2021","10","43"
"151891","Zapata",2021-10-24,0,"2021","10","43"
"151892","Zavala",2021-10-24,0,"2021","10","43"
"151893","Anderson",2021-10-25,1,"2021","10","43"
"151894","Andrews",2021-10-25,0,"2021","10","43"
"151895","Angelina",2021-10-25,2,"2021","10","43"
"151896","Aransas",2021-10-25,0,"2021","10","43"
"151897","Archer",2021-10-25,1,"2021","10","43"
"151898","Armstrong",2021-10-25,0,"2021","10","43"
"151899","Atascosa",2021-10-25,2,"2021","10","43"
"151900","Austin",2021-10-25,8,"2021","10","43"
"151901","Bailey",2021-10-25,0,"2021","10","43"
"151902","Bandera",2021-10-25,4,"2021","10","43"
"151903","Bastrop",2021-10-25,4,"2021","10","43"
"151904","Baylor",2021-10-25,0,"2021","10","43"
"151905","Bee",2021-10-25,2,"2021","10","43"
"151906","Bell",2021-10-25,13,"2021","10","43"
"151907","Bexar",2021-10-25,136,"2021","10","43"
"151908","Blanco",2021-10-25,9,"2021","10","43"
"151909","Borden",2021-10-25,0,"2021","10","43"
"151910","Bosque",2021-10-25,0,"2021","10","43"
"151911","Bowie",2021-10-25,13,"2021","10","43"
"151912","Brazoria",2021-10-25,46,"2021","10","43"
"151913","Brazos",2021-10-25,12,"2021","10","43"
"151914","Brewster",2021-10-25,0,"2021","10","43"
"151915","Briscoe",2021-10-25,1,"2021","10","43"
"151916","Brooks",2021-10-25,1,"2021","10","43"
"151917","Brown",2021-10-25,10,"2021","10","43"
"151918","Burleson",2021-10-25,5,"2021","10","43"
"151919","Burnet",2021-10-25,1,"2021","10","43"
"151920","Caldwell",2021-10-25,4,"2021","10","43"
"151921","Calhoun",2021-10-25,1,"2021","10","43"
"151922","Callahan",2021-10-25,0,"2021","10","43"
"151923","Cameron",2021-10-25,31,"2021","10","43"
"151924","Camp",2021-10-25,0,"2021","10","43"
"151925","Carson",2021-10-25,0,"2021","10","43"
"151926","Cass",2021-10-25,1,"2021","10","43"
"151927","Castro",2021-10-25,1,"2021","10","43"
"151928","Chambers",2021-10-25,8,"2021","10","43"
"151929","Cherokee",2021-10-25,2,"2021","10","43"
"151930","Childress",2021-10-25,2,"2021","10","43"
"151931","Clay",2021-10-25,1,"2021","10","43"
"151932","Cochran",2021-10-25,1,"2021","10","43"
"151933","Coke",2021-10-25,0,"2021","10","43"
"151934","Coleman",2021-10-25,1,"2021","10","43"
"151935","Collin",2021-10-25,79,"2021","10","43"
"151936","Collingsworth",2021-10-25,1,"2021","10","43"
"151937","Colorado",2021-10-25,6,"2021","10","43"
"151938","Comal",2021-10-25,12,"2021","10","43"
"151939","Comanche",2021-10-25,2,"2021","10","43"
"151940","Concho",2021-10-25,0,"2021","10","43"
"151941","Cooke",2021-10-25,1,"2021","10","43"
"151942","Coryell",2021-10-25,1,"2021","10","43"
"151943","Cottle",2021-10-25,0,"2021","10","43"
"151944","Crane",2021-10-25,0,"2021","10","43"
"151945","Crockett",2021-10-25,0,"2021","10","43"
"151946","Crosby",2021-10-25,0,"2021","10","43"
"151947","Culberson",2021-10-25,0,"2021","10","43"
"151948","Dallam",2021-10-25,9,"2021","10","43"
"151949","Dallas",2021-10-25,160,"2021","10","43"
"151950","Dawson",2021-10-25,0,"2021","10","43"
"151951","Deaf Smith",2021-10-25,0,"2021","10","43"
"151952","Delta",2021-10-25,0,"2021","10","43"
"151953","Denton",2021-10-25,55,"2021","10","43"
"151954","DeWitt",2021-10-25,0,"2021","10","43"
"151955","Dickens",2021-10-25,0,"2021","10","43"
"151956","Dimmit",2021-10-25,0,"2021","10","43"
"151957","Donley",2021-10-25,1,"2021","10","43"
"151958","Duval",2021-10-25,0,"2021","10","43"
"151959","Eastland",2021-10-25,0,"2021","10","43"
"151960","Ector",2021-10-25,16,"2021","10","43"
"151961","Edwards",2021-10-25,0,"2021","10","43"
"151962","El Paso",2021-10-25,55,"2021","10","43"
"151963","Ellis",2021-10-25,28,"2021","10","43"
"151964","Erath",2021-10-25,2,"2021","10","43"
"151965","Falls",2021-10-25,0,"2021","10","43"
"151966","Fannin",2021-10-25,3,"2021","10","43"
"151967","Fayette",2021-10-25,1,"2021","10","43"
"151968","Fisher",2021-10-25,0,"2021","10","43"
"151969","Floyd",2021-10-25,2,"2021","10","43"
"151970","Foard",2021-10-25,0,"2021","10","43"
"151971","Fort Bend",2021-10-25,58,"2021","10","43"
"151972","Franklin",2021-10-25,3,"2021","10","43"
"151973","Freestone",2021-10-25,0,"2021","10","43"
"151974","Frio",2021-10-25,5,"2021","10","43"
"151975","Gaines",2021-10-25,1,"2021","10","43"
"151976","Galveston",2021-10-25,82,"2021","10","43"
"151977","Garza",2021-10-25,0,"2021","10","43"
"151978","Gillespie",2021-10-25,0,"2021","10","43"
"151979","Glasscock",2021-10-25,0,"2021","10","43"
"151980","Goliad",2021-10-25,0,"2021","10","43"
"151981","Gonzales",2021-10-25,1,"2021","10","43"
"151982","Gray",2021-10-25,2,"2021","10","43"
"151983","Grayson",2021-10-25,5,"2021","10","43"
"151984","Gregg",2021-10-25,5,"2021","10","43"
"151985","Grimes",2021-10-25,4,"2021","10","43"
"151986","Guadalupe",2021-10-25,8,"2021","10","43"
"151987","Hale",2021-10-25,7,"2021","10","43"
"151988","Hall",2021-10-25,1,"2021","10","43"
"151989","Hamilton",2021-10-25,0,"2021","10","43"
"151990","Hansford",2021-10-25,3,"2021","10","43"
"151991","Hardeman",2021-10-25,0,"2021","10","43"
"151992","Hardin",2021-10-25,11,"2021","10","43"
"151993","Harris",2021-10-25,246,"2021","10","43"
"151994","Harrison",2021-10-25,4,"2021","10","43"
"151995","Hartley",2021-10-25,2,"2021","10","43"
"151996","Haskell",2021-10-25,0,"2021","10","43"
"151997","Hays",2021-10-25,19,"2021","10","43"
"151998","Hemphill",2021-10-25,1,"2021","10","43"
"151999","Henderson",2021-10-25,6,"2021","10","43"
"152000","Hidalgo",2021-10-25,31,"2021","10","43"
"152001","Hill",2021-10-25,2,"2021","10","43"
"152002","Hockley",2021-10-25,11,"2021","10","43"
"152003","Hood",2021-10-25,2,"2021","10","43"
"152004","Hopkins",2021-10-25,12,"2021","10","43"
"152005","Houston",2021-10-25,0,"2021","10","43"
"152006","Howard",2021-10-25,0,"2021","10","43"
"152007","Hudspeth",2021-10-25,0,"2021","10","43"
"152008","Hunt",2021-10-25,8,"2021","10","43"
"152009","Hutchinson",2021-10-25,3,"2021","10","43"
"152010","Irion",2021-10-25,0,"2021","10","43"
"152011","Jack",2021-10-25,3,"2021","10","43"
"152012","Jackson",2021-10-25,1,"2021","10","43"
"152013","Jasper",2021-10-25,5,"2021","10","43"
"152014","Jeff Davis",2021-10-25,0,"2021","10","43"
"152015","Jefferson",2021-10-25,13,"2021","10","43"
"152016","Jim Hogg",2021-10-25,1,"2021","10","43"
"152017","Jim Wells",2021-10-25,6,"2021","10","43"
"152018","Johnson",2021-10-25,22,"2021","10","43"
"152019","Jones",2021-10-25,0,"2021","10","43"
"152020","Karnes",2021-10-25,0,"2021","10","43"
"152021","Kaufman",2021-10-25,8,"2021","10","43"
"152022","Kendall",2021-10-25,0,"2021","10","43"
"152023","Kenedy",2021-10-25,0,"2021","10","43"
"152024","Kent",2021-10-25,0,"2021","10","43"
"152025","Kerr",2021-10-25,2,"2021","10","43"
"152026","Kimble",2021-10-25,1,"2021","10","43"
"152027","King",2021-10-25,0,"2021","10","43"
"152028","Kinney",2021-10-25,0,"2021","10","43"
"152029","Kleberg",2021-10-25,1,"2021","10","43"
"152030","Knox",2021-10-25,0,"2021","10","43"
"152031","La Salle",2021-10-25,0,"2021","10","43"
"152032","Lamar",2021-10-25,0,"2021","10","43"
"152033","Lamb",2021-10-25,3,"2021","10","43"
"152034","Lampasas",2021-10-25,1,"2021","10","43"
"152035","Lavaca",2021-10-25,1,"2021","10","43"
"152036","Lee",2021-10-25,4,"2021","10","43"
"152037","Leon",2021-10-25,0,"2021","10","43"
"152038","Liberty",2021-10-25,33,"2021","10","43"
"152039","Limestone",2021-10-25,1,"2021","10","43"
"152040","Lipscomb",2021-10-25,0,"2021","10","43"
"152041","Live Oak",2021-10-25,0,"2021","10","43"
"152042","Llano",2021-10-25,1,"2021","10","43"
"152043","Loving",2021-10-25,0,"2021","10","43"
"152044","Lubbock",2021-10-25,22,"2021","10","43"
"152045","Lynn",2021-10-25,0,"2021","10","43"
"152046","Madison",2021-10-25,0,"2021","10","43"
"152047","Marion",2021-10-25,0,"2021","10","43"
"152048","Martin",2021-10-25,2,"2021","10","43"
"152049","Mason",2021-10-25,1,"2021","10","43"
"152050","Matagorda",2021-10-25,2,"2021","10","43"
"152051","Maverick",2021-10-25,4,"2021","10","43"
"152052","McCulloch",2021-10-25,0,"2021","10","43"
"152053","McLennan",2021-10-25,9,"2021","10","43"
"152054","McMullen",2021-10-25,0,"2021","10","43"
"152055","Medina",2021-10-25,6,"2021","10","43"
"152056","Menard",2021-10-25,0,"2021","10","43"
"152057","Midland",2021-10-25,27,"2021","10","43"
"152058","Milam",2021-10-25,3,"2021","10","43"
"152059","Mills",2021-10-25,0,"2021","10","43"
"152060","Mitchell",2021-10-25,0,"2021","10","43"
"152061","Montague",2021-10-25,10,"2021","10","43"
"152062","Montgomery",2021-10-25,29,"2021","10","43"
"152063","Moore",2021-10-25,2,"2021","10","43"
"152064","Morris",2021-10-25,0,"2021","10","43"
"152065","Motley",2021-10-25,0,"2021","10","43"
"152066","Nacogdoches",2021-10-25,4,"2021","10","43"
"152067","Navarro",2021-10-25,2,"2021","10","43"
"152068","Newton",2021-10-25,0,"2021","10","43"
"152069","Nolan",2021-10-25,3,"2021","10","43"
"152070","Nueces",2021-10-25,13,"2021","10","43"
"152071","Ochiltree",2021-10-25,6,"2021","10","43"
"152072","Oldham",2021-10-25,0,"2021","10","43"
"152073","Orange",2021-10-25,7,"2021","10","43"
"152074","Palo Pinto",2021-10-25,5,"2021","10","43"
"152075","Panola",2021-10-25,1,"2021","10","43"
"152076","Parker",2021-10-25,24,"2021","10","43"
"152077","Parmer",2021-10-25,2,"2021","10","43"
"152078","Pecos",2021-10-25,1,"2021","10","43"
"152079","Polk",2021-10-25,1,"2021","10","43"
"152080","Potter",2021-10-25,36,"2021","10","43"
"152081","Presidio",2021-10-25,0,"2021","10","43"
"152082","Rains",2021-10-25,1,"2021","10","43"
"152083","Randall",2021-10-25,39,"2021","10","43"
"152084","Reagan",2021-10-25,0,"2021","10","43"
"152085","Real",2021-10-25,0,"2021","10","43"
"152086","Red River",2021-10-25,0,"2021","10","43"
"152087","Reeves",2021-10-25,5,"2021","10","43"
"152088","Refugio",2021-10-25,0,"2021","10","43"
"152089","Roberts",2021-10-25,0,"2021","10","43"
"152090","Robertson",2021-10-25,2,"2021","10","43"
"152091","Rockwall",2021-10-25,9,"2021","10","43"
"152092","Runnels",2021-10-25,0,"2021","10","43"
"152093","Rusk",2021-10-25,7,"2021","10","43"
"152094","Sabine",2021-10-25,1,"2021","10","43"
"152095","San Augustine",2021-10-25,0,"2021","10","43"
"152096","San Jacinto",2021-10-25,2,"2021","10","43"
"152097","San Patricio",2021-10-25,3,"2021","10","43"
"152098","San Saba",2021-10-25,1,"2021","10","43"
"152099","Schleicher",2021-10-25,0,"2021","10","43"
"152100","Scurry",2021-10-25,0,"2021","10","43"
"152101","Shackelford",2021-10-25,0,"2021","10","43"
"152102","Shelby",2021-10-25,2,"2021","10","43"
"152103","Sherman",2021-10-25,0,"2021","10","43"
"152104","Smith",2021-10-25,8,"2021","10","43"
"152105","Somervell",2021-10-25,0,"2021","10","43"
"152106","Starr",2021-10-25,3,"2021","10","43"
"152107","Stephens",2021-10-25,1,"2021","10","43"
"152108","Sterling",2021-10-25,0,"2021","10","43"
"152109","Stonewall",2021-10-25,0,"2021","10","43"
"152110","Sutton",2021-10-25,0,"2021","10","43"
"152111","Swisher",2021-10-25,3,"2021","10","43"
"152112","Tarrant",2021-10-25,156,"2021","10","43"
"152113","Taylor",2021-10-25,4,"2021","10","43"
"152114","Terrell",2021-10-25,0,"2021","10","43"
"152115","Terry",2021-10-25,0,"2021","10","43"
"152116","Throckmorton",2021-10-25,0,"2021","10","43"
"152117","Titus",2021-10-25,1,"2021","10","43"
"152118","Tom Green",2021-10-25,2,"2021","10","43"
"152119","Travis",2021-10-25,83,"2021","10","43"
"152120","Trinity",2021-10-25,1,"2021","10","43"
"152121","Tyler",2021-10-25,1,"2021","10","43"
"152122","Upshur",2021-10-25,2,"2021","10","43"
"152123","Upton",2021-10-25,0,"2021","10","43"
"152124","Uvalde",2021-10-25,4,"2021","10","43"
"152125","Val Verde",2021-10-25,1,"2021","10","43"
"152126","Van Zandt",2021-10-25,2,"2021","10","43"
"152127","Victoria",2021-10-25,3,"2021","10","43"
"152128","Walker",2021-10-25,5,"2021","10","43"
"152129","Waller",2021-10-25,5,"2021","10","43"
"152130","Ward",2021-10-25,3,"2021","10","43"
"152131","Washington",2021-10-25,3,"2021","10","43"
"152132","Webb",2021-10-25,16,"2021","10","43"
"152133","Wharton",2021-10-25,1,"2021","10","43"
"152134","Wheeler",2021-10-25,0,"2021","10","43"
"152135","Wichita",2021-10-25,9,"2021","10","43"
"152136","Wilbarger",2021-10-25,1,"2021","10","43"
"152137","Willacy",2021-10-25,3,"2021","10","43"
"152138","Williamson",2021-10-25,109,"2021","10","43"
"152139","Wilson",2021-10-25,2,"2021","10","43"
"152140","Winkler",2021-10-25,9,"2021","10","43"
"152141","Wise",2021-10-25,49,"2021","10","43"
"152142","Wood",2021-10-25,3,"2021","10","43"
"152143","Yoakum",2021-10-25,1,"2021","10","43"
"152144","Young",2021-10-25,7,"2021","10","43"
"152145","Zapata",2021-10-25,0,"2021","10","43"
"152146","Zavala",2021-10-25,0,"2021","10","43"
"152147","Anderson",2021-10-26,28,"2021","10","43"
"152148","Andrews",2021-10-26,0,"2021","10","43"
"152149","Angelina",2021-10-26,1,"2021","10","43"
"152150","Aransas",2021-10-26,2,"2021","10","43"
"152151","Archer",2021-10-26,6,"2021","10","43"
